Head,Index,Dumpingtime,Call Vega,Call Theta,Call Gamma,Call Delta,Calls Iv,Calls Coi,Call Strike Count,Put Vega,Put Theta,Put Gamma,Put Delta,Puts Iv,Puts Coi,Put Strike Count
27-01-2026,BANKNIFTY,11:49,1844.1907999999996,-206.21620000000001,0.004300000000000002,8.5334,287.53,4464.857142857142,-10.0,1762.2453999999998,-210.2972,0.0037999999999999996,-8.2557,272.93999999999994,4131.428571428572,-18.0
Total,BANKNIFTY,11:49,1919.6740999999995,-216.45329999999996,0.004900000000000002,9.4983,284.8,-1497.1428571428578,-10.0,1638.7407999999998,-143.90630000000002,0.0038000000000000004,-6.755299999999998,246.40999999999985,20962.428571428572,-18.0
30-12-2025,FINNIFTY,11:49,332.99289999999996,-91.28050000000002,0.007700000000000002,5.0802000000000005,189.53000000000003,62.0,-3.0,284.77389999999997,-84.6978,0.006399999999999999,-4.6669,160.9,-185.0,-8.0
27-01-2026,FINNIFTY,11:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7696,-6.3517,0.00030000000000000003,-0.21439999999999998,43.989999999999995,3.6923076923076925,3.0
Total,FINNIFTY,11:49,332.99289999999996,-91.28050000000002,0.007700000000000002,5.0802000000000005,189.53000000000003,62.0,-3.0,325.5435,-91.0495,0.0066999999999999985,-4.8813,204.89,-181.30769230769232,-5.0
30-12-2025,MIDCPNIFTY,11:49,103.00209999999993,-43.38610000000001,0.0063000000000000035,3.4201000000000006,187.11999999999995,-3002.0,-1.0,77.23899999999998,-17.875400000000013,0.0069,-0.6478000000000002,182.19000000000005,2915.0,0.0
27-01-2026,MIDCPNIFTY,11:49,229.0842,-42.4917,0.0057,5.1584,224.29,27.42857142857143,-28.0,238.4975,-39.7425,0.0063,-4.9101,237.96999999999997,5.142857142857142,-41.0
Total,MIDCPNIFTY,11:49,332.08629999999994,-85.87780000000001,0.012000000000000004,8.578500000000002,411.40999999999997,-2974.5714285714284,-29.0,315.7365,-57.61790000000001,0.0132,-5.5579,420.16,2920.1428571428573,-41.0
16-12-2025,NIFTY,11:50,-0.05710000000001969,11.146699999999996,0.001899999999999999,0.27280000000000015,-15.589999999999975,177894.0,0.0,-11.225400000000008,8.887199999999979,-0.0008999999999999998,0.6114000000000002,0.29999999999998295,398071.0,0.0
23-12-2025,NIFTY,11:50,4.953800000000001,3.0323000000000064,0.0011999999999999997,0.38310000000000066,-10.850000000000023,2541.0,0.0,-21.297699999999963,11.554700000000011,-0.0005999999999999981,0.7390000000000008,-6.599999999999994,16203.0,0.0
30-12-2025,NIFTY,11:50,7.477100000000007,-0.11350000000001614,0.0003999999999999993,0.35029999999999895,-6.680000000000007,-16674.666666666668,0.0,-27.785799999999995,13.485799999999998,-0.0001999999999999988,0.6541999999999994,-13.46999999999997,2917.333333333334,0.0
Total,NIFTY,11:50,12.373799999999989,14.065499999999986,0.003499999999999998,1.0061999999999998,-33.120000000000005,163760.33333333334,0.0,-60.308899999999966,33.92769999999999,-0.0016999999999999967,2.0046000000000004,-19.769999999999982,417191.3333333333,0.0
30-12-2025,BANKNIFTY,11:50,75.37869999999998,-12.959299999999985,0.0005999999999999998,0.9379,-0.12999999999999545,-6024.0,0.0,-125.04009999999994,70.65500000000003,8.673617379884035e-19,1.4771999999999998,-30.24000000000001,17393.0,0.0
27-01-2026,BANKNIFTY,11:50,1765.4390000000005,-195.49810000000005,0.004100000000000001,8.003400000000003,274.59000000000003,4500.857142857143,-10.0,1758.8411999999998,-211.59290000000001,0.0037,-8.1886,275.11,4182.857142857143,-18.0
Total,BANKNIFTY,11:50,1840.8177000000005,-208.45740000000004,0.004700000000000001,8.941300000000002,274.46000000000004,-1523.1428571428569,-10.0,1633.8011,-140.93789999999998,0.003700000000000001,-6.711399999999999,244.87,21575.857142857145,-18.0
30-12-2025,FINNIFTY,11:50,333.1188000000001,-91.38669999999999,0.007600000000000001,5.082900000000001,189.66000000000003,62.0,-3.0,284.6192,-84.31519999999999,0.006399999999999999,-4.6614,160.35000000000002,-185.0,-8.0
27-01-2026,FINNIFTY,11:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7696,-6.3517,0.00030000000000000003,-0.21439999999999998,43.989999999999995,3.6923076923076925,3.0
Total,FINNIFTY,11:50,333.1188000000001,-91.38669999999999,0.007600000000000001,5.082900000000001,189.66000000000003,62.0,-3.0,325.38879999999995,-90.66689999999998,0.0066999999999999985,-4.875800000000001,204.34000000000003,-181.30769230769232,-5.0
30-12-2025,MIDCPNIFTY,11:50,103.20859999999993,-43.952100000000016,0.006200000000000004,3.429800000000001,189.03000000000003,-3009.0,-1.0,77.1782,-17.23659999999998,0.006999999999999999,-0.6452000000000009,179.60000000000002,2924.0,0.0
27-01-2026,MIDCPNIFTY,11:50,229.0831,-42.4918,0.0057,5.1584,224.29,27.42857142857143,-28.0,238.4965,-39.742599999999996,0.0063,-4.9101,237.96999999999997,5.142857142857142,-41.0
Total,MIDCPNIFTY,11:50,332.29169999999993,-86.44390000000001,0.011900000000000004,8.5882,413.32000000000005,-2981.5714285714284,-29.0,315.67470000000003,-56.97919999999998,0.0133,-5.555300000000001,417.57,2929.1428571428573,-41.0
16-12-2025,NIFTY,11:51,-1.3628000000000213,11.190199999999976,0.0016000000000000007,0.17140000000000022,-14.259999999999977,177894.0,0.0,-9.998199999999997,9.205499999999986,-0.0005999999999999998,0.5205000000000002,-1.5300000000000011,398071.0,0.0
23-12-2025,NIFTY,11:51,1.9856000000000336,3.538599999999988,0.0009999999999999974,0.2555999999999994,-9.820000000000022,2615.0,0.0,-19.85439999999994,12.0304,-0.0005999999999999998,0.6359000000000004,-8.719999999999999,15646.0,0.0
30-12-2025,NIFTY,11:51,3.249300000000119,-0.26720000000001676,0.0001999999999999988,0.2234999999999996,-3.889999999999958,-16694.666666666668,0.0,-24.020399999999995,13.85429999999998,-0.0001999999999999988,0.5016999999999996,-16.670000000000016,2933.333333333334,0.0
Total,NIFTY,11:51,3.872100000000131,14.461599999999947,0.002799999999999997,0.6504999999999992,-27.969999999999956,163814.33333333334,0.0,-53.872999999999934,35.09019999999997,-0.0013999999999999985,1.6581000000000001,-26.920000000000016,416650.3333333333,0.0
30-12-2025,BANKNIFTY,11:51,69.62559999999985,-9.49070000000006,0.0005999999999999998,0.8688000000000002,-1.6499999999999773,-6262.0,0.0,-118.98489999999993,66.73440000000005,8.673617379884035e-19,1.408100000000001,-28.480000000000075,17549.0,0.0
27-01-2026,BANKNIFTY,11:51,1765.6729000000003,-194.52500000000003,0.004100000000000001,8.012699999999999,273.39,4602.000000000001,-10.0,1839.3379999999997,-221.1439,0.0037999999999999996,-8.752799999999999,286.30999999999995,4236.857142857143,-18.0
Total,BANKNIFTY,11:51,1835.2985,-204.0157000000001,0.004700000000000001,8.881499999999999,271.74,-1659.999999999999,-10.0,1720.3530999999998,-154.40949999999995,0.0038000000000000004,-7.344699999999998,257.82999999999987,21785.857142857145,-18.0
30-12-2025,FINNIFTY,11:51,333.10249999999996,-91.39269999999999,0.0077,5.085400000000001,189.68,62.0,-3.0,284.6647,-84.3043,0.006399999999999999,-4.6608,160.33,-178.0,-8.0
27-01-2026,FINNIFTY,11:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7696,-6.3517,0.00030000000000000003,-0.21439999999999998,43.989999999999995,3.6923076923076925,3.0
Total,FINNIFTY,11:51,333.10249999999996,-91.39269999999999,0.0077,5.085400000000001,189.68,62.0,-3.0,325.4343,-90.65599999999999,0.0066999999999999985,-4.8752,204.32,-174.30769230769232,-5.0
30-12-2025,MIDCPNIFTY,11:51,102.93019999999996,-43.2492,0.006200000000000004,3.416999999999999,186.96999999999997,-3014.0,-1.0,77.56440000000003,-18.013299999999987,0.0068000000000000005,-0.6616000000000017,181.81000000000006,2943.0,0.0
27-01-2026,MIDCPNIFTY,11:51,229.0815,-42.4929,0.0057,5.1585,224.3,27.42857142857143,-28.0,238.49349999999998,-39.743700000000004,0.0063,-4.9101,237.98000000000002,5.142857142857142,-41.0
Total,MIDCPNIFTY,11:51,332.01169999999996,-85.7421,0.011900000000000004,8.575499999999998,411.27,-2986.5714285714284,-29.0,316.0579,-57.75699999999999,0.0131,-5.571700000000002,419.7900000000001,2948.1428571428573,-41.0
16-12-2025,NIFTY,11:52,1.4265999999999934,8.671599999999984,0.0017999999999999978,0.2746999999999997,-14.509999999999977,141383.0,0.0,-11.792300000000012,9.882800000000003,-0.0010000000000000009,0.6695000000000002,-0.19999999999997442,399096.0,0.0
23-12-2025,NIFTY,11:52,6.536900000000003,2.296999999999997,0.0010999999999999985,0.3872,-10.900000000000006,2775.0,0.0,-22.980799999999988,12.117900000000006,-0.0005999999999999981,0.8148000000000009,-6.289999999999992,16186.0,0.0
30-12-2025,NIFTY,11:52,8.679699999999968,-0.0875000000000341,0.0004999999999999987,0.3994,-7.530000000000001,-16678.666666666668,0.0,-28.546199999999942,13.206000000000017,-0.0001999999999999988,0.7426999999999992,-12.409999999999968,2000.333333333334,0.0
Total,NIFTY,11:52,16.643199999999965,10.881099999999947,0.003399999999999995,1.0612999999999997,-32.93999999999998,127479.33333333333,0.0,-63.31929999999994,35.206700000000026,-0.0017999999999999978,2.2270000000000003,-18.899999999999935,417282.3333333333,0.0
30-12-2025,BANKNIFTY,11:52,85.93960000000015,-12.109200000000044,0.0007000000000000001,1.1191999999999993,-3.8000000000000114,-6266.0,0.0,-136.09449999999993,70.2081,8.673617379884035e-19,1.6734000000000009,-26.390000000000043,17549.0,0.0
27-01-2026,BANKNIFTY,11:52,1766.5750999999998,-194.58370000000002,0.004100000000000001,8.0262,273.27,4602.000000000001,-10.0,1837.6553999999996,-220.677,0.0037999999999999996,-8.7277,286.15999999999997,4259.142857142857,-18.0
Total,BANKNIFTY,11:52,1852.5147,-206.69290000000007,0.004800000000000001,9.145399999999999,269.46999999999997,-1663.999999999999,-10.0,1701.5608999999997,-150.4689,0.0038000000000000004,-7.0543,259.7699999999999,21808.142857142855,-18.0
30-12-2025,FINNIFTY,11:52,333.78729999999996,-92.43929999999997,0.0077,5.106300000000003,191.13,63.0,-3.0,284.536,-83.94890000000001,0.0065,-4.655200000000001,159.79999999999998,-178.0,-8.0
27-01-2026,FINNIFTY,11:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7733,-6.353300000000001,0.00030000000000000003,-0.2145,43.989999999999995,3.6923076923076925,3.0
Total,FINNIFTY,11:52,333.78729999999996,-92.43929999999997,0.0077,5.106300000000003,191.13,63.0,-3.0,325.3093,-90.30220000000001,0.0068,-4.869700000000001,203.78999999999996,-174.30769230769232,-5.0
30-12-2025,MIDCPNIFTY,11:52,103.59759999999989,-42.697,0.0063000000000000035,3.491200000000002,183.64999999999992,-3015.0,-1.0,76.9461,-18.520699999999977,0.006600000000000002,-0.5740999999999996,184.83000000000004,2938.0,0.0
27-01-2026,MIDCPNIFTY,11:52,229.08069999999998,-42.4929,0.0057,5.1585,224.3,27.42857142857143,-28.0,238.49199999999996,-39.7439,0.0063,-4.9101,237.98000000000002,5.142857142857142,-41.0
Total,MIDCPNIFTY,11:52,332.67829999999987,-85.1899,0.012000000000000004,8.649700000000003,407.94999999999993,-2987.5714285714284,-29.0,315.43809999999996,-58.26459999999997,0.012900000000000002,-5.4841999999999995,422.81000000000006,2943.1428571428573,-41.0
16-12-2025,NIFTY,11:53,1.5615999999999985,8.801600000000022,0.0017999999999999978,0.2848999999999995,-14.799999999999997,142533.0,0.0,-12.390799999999999,10.71289999999999,-0.0011000000000000003,0.6933000000000002,-0.5999999999999801,401044.0,0.0
23-12-2025,NIFTY,11:53,6.690200000000004,2.1539999999999964,0.0010999999999999985,0.3907999999999996,-10.750000000000028,2385.0,0.0,-23.569199999999967,12.71090000000001,-0.0005999999999999981,0.8247,-7.0,16204.0,0.0
30-12-2025,NIFTY,11:53,8.963799999999992,-0.9832000000000107,0.0004999999999999987,0.3862999999999994,-5.7099999999999795,-16712.666666666668,0.0,-29.53230000000002,14.601699999999994,-0.0001999999999999988,0.6952999999999996,-14.810000000000002,3051.333333333334,0.0
Total,NIFTY,11:53,17.215599999999995,9.972400000000007,0.003399999999999995,1.0619999999999985,-31.260000000000005,128205.33333333333,0.0,-65.49229999999999,38.025499999999994,-0.0018999999999999972,2.2133,-22.409999999999982,420299.3333333333,0.0
30-12-2025,BANKNIFTY,11:53,86.63250000000016,-12.749300000000005,0.0007000000000000001,1.1117,-3.8699999999999477,-7042.0,0.0,-135.51569999999992,70.30520000000001,8.673617379884035e-19,1.6578000000000008,-26.740000000000066,17607.0,0.0
27-01-2026,BANKNIFTY,11:53,1770.5365,-193.72960000000003,0.004100000000000001,8.0822,271.65999999999997,4603.714285714286,-10.0,1835.8636000000001,-221.58159999999995,0.0037999999999999996,-8.674999999999999,287.4699999999999,4283.142857142857,-18.0
Total,BANKNIFTY,11:53,1857.169,-206.47890000000004,0.004800000000000001,9.1939,267.79,-2438.2857142857138,-10.0,1700.3479000000002,-151.27639999999994,0.0038000000000000004,-7.017199999999998,260.72999999999985,21890.142857142855,-18.0
30-12-2025,FINNIFTY,11:53,334.0452999999999,-92.8538,0.007700000000000002,5.110000000000001,191.70999999999998,64.0,-3.0,283.9872,-83.18830000000001,0.0065,-4.6479,158.70000000000002,-164.0,-8.0
27-01-2026,FINNIFTY,11:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7729,-6.353200000000001,0.00030000000000000003,-0.2145,43.989999999999995,3.6923076923076925,3.0
Total,FINNIFTY,11:53,334.0452999999999,-92.8538,0.007700000000000002,5.110000000000001,191.70999999999998,64.0,-3.0,324.76009999999997,-89.54150000000001,0.0068,-4.8624,202.69,-160.30769230769232,-5.0
30-12-2025,MIDCPNIFTY,11:53,104.7174,-42.50229999999999,0.0063000000000000035,3.574600000000001,181.09999999999997,-3005.0,-1.0,75.79399999999998,-18.739299999999986,0.006499999999999999,-0.4898000000000007,187.80000000000007,3090.0,0.0
27-01-2026,MIDCPNIFTY,11:53,229.0779,-42.4932,0.0057,5.1585,224.3,27.42857142857143,-28.0,238.49040000000002,-39.744,0.0063,-4.9101,237.98000000000002,5.142857142857142,-41.0
Total,MIDCPNIFTY,11:53,333.7953,-84.99549999999999,0.012000000000000004,8.7331,405.4,-2977.5714285714284,-29.0,314.2844,-58.483299999999986,0.012799999999999999,-5.399900000000001,425.7800000000001,3095.1428571428573,-41.0
16-12-2025,NIFTY,11:54,1.3267999999999915,8.898799999999994,0.0017999999999999978,0.27249999999999996,-14.709999999999994,142533.0,0.0,-12.26379999999999,10.588800000000006,-0.0011000000000000003,0.6815000000000002,-0.6799999999999926,401044.0,0.0
23-12-2025,NIFTY,11:54,6.391799999999989,2.408699999999996,0.0010999999999999985,0.3840999999999992,-11.02000000000001,2366.0,0.0,-23.578599999999994,12.592399999999998,-0.0005999999999999981,0.8250000000000002,-6.849999999999994,16245.0,0.0
30-12-2025,NIFTY,11:54,9.03710000000001,-0.2734999999999985,0.0004999999999999987,0.4020999999999999,-7.269999999999982,-16661.666666666668,0.0,-29.262899999999945,13.82080000000002,-0.0002999999999999999,0.7504999999999988,-13.339999999999975,2213.333333333334,0.0
Total,NIFTY,11:54,16.75569999999999,11.033999999999992,0.003399999999999995,1.058699999999999,-32.999999999999986,128237.33333333333,0.0,-65.10529999999993,37.002000000000024,-0.0019999999999999983,2.2569999999999992,-20.869999999999962,419502.3333333333,0.0
30-12-2025,BANKNIFTY,11:54,85.4964,-12.458899999999971,0.0007000000000000001,1.0953999999999997,-3.769999999999925,-7113.0,0.0,-133.36069999999972,69.24250000000006,8.673617379884035e-19,1.6337000000000002,-26.37000000000006,17618.0,0.0
27-01-2026,BANKNIFTY,11:54,1771.8209,-193.1619,0.004100000000000001,8.099300000000001,270.7199999999999,4698.857142857143,-10.0,1834.1102,-222.00740000000005,0.0037999999999999996,-8.650799999999998,288.38,4363.714285714285,-18.0
Total,BANKNIFTY,11:54,1857.3173,-205.62079999999997,0.004800000000000001,9.194700000000001,266.95,-2414.142857142857,-10.0,1700.7495000000004,-152.76489999999998,0.0038000000000000004,-7.017099999999998,262.00999999999993,21981.714285714286,-18.0
30-12-2025,FINNIFTY,11:54,334.0887,-92.91210000000001,0.007700000000000002,5.110800000000001,191.79000000000002,64.0,-3.0,283.9842,-83.29650000000001,0.0065,-4.6486,158.87,-146.0,-8.0
27-01-2026,FINNIFTY,11:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7729,-6.353200000000001,0.00030000000000000003,-0.2145,43.989999999999995,3.6923076923076925,3.0
Total,FINNIFTY,11:54,334.0887,-92.91210000000001,0.007700000000000002,5.110800000000001,191.79000000000002,64.0,-3.0,324.7571,-89.64970000000001,0.0068,-4.8631,202.86,-142.30769230769232,-5.0
30-12-2025,MIDCPNIFTY,11:54,106.30589999999998,-41.840399999999974,0.0068000000000000005,3.592100000000001,176.4699999999999,-3252.0,-1.0,74.62369999999999,-19.66670000000002,0.006100000000000001,-0.39199999999999946,193.64999999999998,3079.0,0.0
27-01-2026,MIDCPNIFTY,11:54,229.1735,-42.4808,0.0057,5.1603,224.11,28.285714285714285,-28.0,238.4879,-39.7442,0.0063,-4.9101,237.98000000000002,5.142857142857142,-41.0
Total,MIDCPNIFTY,11:54,335.47939999999994,-84.32119999999998,0.0125,8.752400000000002,400.5799999999999,-3223.714285714286,-29.0,313.11159999999995,-59.41090000000002,0.012400000000000001,-5.302099999999999,431.63,3084.1428571428573,-41.0
16-12-2025,NIFTY,11:55,0.09770000000000323,10.927800000000005,0.001899999999999999,0.2852000000000001,-15.590000000000003,179884.0,0.0,-11.5458,10.0578,-0.0010000000000000009,0.6332999999999998,-1.019999999999996,401044.0,0.0
23-12-2025,NIFTY,11:55,4.405600000000021,2.445600000000013,0.0010000000000000009,0.36570000000000036,-9.890000000000015,2154.0,0.0,-22.2158,13.081500000000005,-0.0005999999999999981,0.7508000000000008,-8.659999999999997,16245.0,0.0
30-12-2025,NIFTY,11:55,7.488199999999949,-0.41159999999999286,0.0002999999999999982,0.3451000000000004,-6.039999999999964,-16661.666666666668,0.0,-28.13990000000001,13.813100000000006,-0.0001999999999999988,0.6545999999999994,-14.129999999999995,3176.333333333334,0.0
Total,NIFTY,11:55,11.991499999999974,12.961800000000025,0.003199999999999998,0.9960000000000009,-31.519999999999982,165376.33333333334,0.0,-61.90150000000001,36.95240000000001,-0.0017999999999999978,2.0387,-23.809999999999988,420465.3333333333,0.0
30-12-2025,BANKNIFTY,11:55,82.0811000000001,-10.098799999999983,0.0007000000000000001,1.0612000000000004,-5.079999999999984,-7113.0,0.0,-131.26189999999997,67.81639999999999,8.673617379884035e-19,1.6104000000000003,-25.720000000000027,17632.0,0.0
27-01-2026,BANKNIFTY,11:55,1771.6818,-192.94340000000003,0.004100000000000001,8.0982,270.49,4699.714285714286,-10.0,1834.2973000000002,-222.20400000000004,0.0037999999999999996,-8.652899999999999,288.58000000000004,4361.142857142857,-18.0
Total,BANKNIFTY,11:55,1853.7629000000002,-203.0422,0.004800000000000001,9.159400000000002,265.41,-2413.2857142857138,-10.0,1703.0354000000002,-154.38760000000005,0.0038000000000000004,-7.042499999999999,262.86,21993.142857142855,-18.0
30-12-2025,FINNIFTY,11:55,334.0647,-92.67460000000003,0.007600000000000001,5.1119,191.44,62.0,-3.0,283.98009999999994,-83.4119,0.0065,-4.6493,159.04,-146.0,-8.0
27-01-2026,FINNIFTY,11:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7729,-6.353200000000001,0.00030000000000000003,-0.2145,43.989999999999995,3.6923076923076925,3.0
Total,FINNIFTY,11:55,334.0647,-92.67460000000003,0.007600000000000001,5.1119,191.44,62.0,-3.0,324.75299999999993,-89.7651,0.0068,-4.8638,203.02999999999997,-142.30769230769232,-5.0
30-12-2025,MIDCPNIFTY,11:55,106.6482,-42.13789999999997,0.006900000000000003,3.6362999999999994,176.93999999999994,-3253.0,-1.0,74.2541,-19.595499999999987,0.005999999999999998,-0.34529999999999994,194.0200000000001,3079.0,0.0
27-01-2026,MIDCPNIFTY,11:55,209.9476,-38.7826,0.005299999999999999,4.5626,205.83999999999997,28.285714285714285,-28.0,238.2511,-39.935100000000006,0.0063,-4.8889,239.28000000000003,5.142857142857142,-41.0
Total,MIDCPNIFTY,11:55,316.5958,-80.92049999999998,0.012200000000000003,8.198899999999998,382.7799999999999,-3224.714285714286,-29.0,312.5052,-59.53059999999999,0.012299999999999998,-5.2341999999999995,433.3000000000001,3084.1428571428573,-41.0
16-12-2025,NIFTY,11:56,1.4238,9.212199999999996,0.0017999999999999978,0.28029999999999955,-15.139999999999972,150761.0,0.0,-12.287200000000013,10.002899999999997,-0.0011000000000000003,0.6876000000000002,-0.060000000000002274,409379.0,0.0
23-12-2025,NIFTY,11:56,6.459900000000005,2.4997999999999934,0.0010999999999999985,0.3886000000000003,-11.240000000000009,2526.0,0.0,-23.649400000000014,12.485700000000008,-0.0005999999999999981,0.8295000000000003,-6.639999999999986,16383.0,0.0
30-12-2025,NIFTY,11:56,9.292700000000025,-0.16690000000001248,0.0004999999999999987,0.41739999999999977,-7.659999999999968,-16422.666666666668,0.0,-29.355999999999995,13.164000000000016,-0.0002999999999999999,0.7643999999999993,-12.060000000000002,2048.333333333334,0.0
Total,NIFTY,11:56,17.17640000000003,11.545099999999977,0.003399999999999995,1.0862999999999996,-34.03999999999995,136864.33333333334,0.0,-65.29260000000002,35.65260000000002,-0.0019999999999999983,2.2815,-18.75999999999999,427810.3333333333,0.0
30-12-2025,BANKNIFTY,11:56,84.09570000000008,-10.842899999999986,0.0007000000000000001,1.0897000000000006,-5.009999999999934,-7047.0,0.0,-132.93380000000002,68.63710000000003,8.673617379884035e-19,1.6358000000000006,-25.83000000000004,17871.0,0.0
27-01-2026,BANKNIFTY,11:56,1768.8119999999997,-194.2928,0.004100000000000001,8.051000000000002,272.46000000000004,4694.571428571429,-10.0,1837.4733999999999,-220.63359999999997,0.0039000000000000007,-8.7141,285.98,4386.0,-18.0
Total,BANKNIFTY,11:56,1852.9076999999997,-205.13569999999999,0.004800000000000001,9.140700000000002,267.4500000000001,-2352.4285714285706,-10.0,1704.5395999999998,-151.99649999999994,0.0039000000000000016,-7.0783,260.15,22257.0,-18.0
30-12-2025,FINNIFTY,11:56,334.08709999999996,-92.71300000000002,0.007600000000000001,5.112800000000002,191.49,54.0,-3.0,283.98290000000003,-83.2963,0.006399999999999999,-4.6501,158.85999999999999,-144.0,-8.0
27-01-2026,FINNIFTY,11:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.768299999999996,-6.3529,0.00030000000000000003,-0.2145,43.989999999999995,3.6923076923076925,3.0
Total,FINNIFTY,11:56,334.08709999999996,-92.71300000000002,0.007600000000000001,5.112800000000002,191.49,54.0,-3.0,324.75120000000004,-89.64920000000001,0.0066999999999999985,-4.8646,202.84999999999997,-140.30769230769232,-5.0
30-12-2025,MIDCPNIFTY,11:56,107.54260000000005,-42.17019999999998,0.006900000000000003,3.6745,175.33999999999997,-3276.0,-1.0,86.72070000000002,-24.34450000000001,0.0068000000000000005,-0.9295000000000009,209.14,3258.0,0.0
27-01-2026,MIDCPNIFTY,11:56,210.0326,-38.4377,0.005299999999999999,4.5923,204.05,28.285714285714285,-28.0,238.23000000000002,-40.223699999999994,0.0062,-4.8594,240.82,5.142857142857142,-41.0
Total,MIDCPNIFTY,11:56,317.57520000000005,-80.60789999999997,0.012200000000000003,8.2668,379.39,-3247.714285714286,-29.0,324.95070000000004,-64.5682,0.013000000000000001,-5.788900000000001,449.96,3263.1428571428573,-41.0
16-12-2025,NIFTY,11:57,1.6982999999999748,7.803699999999992,0.0017999999999999978,0.2883,-13.929999999999978,150761.0,0.0,-12.715699999999998,11.765900000000002,-0.0008999999999999998,0.6992000000000003,-1.5400000000000063,409379.0,0.0
23-12-2025,NIFTY,11:57,6.20040000000003,1.7893999999999863,0.0010999999999999985,0.3733000000000004,-10.02000000000001,2583.0,0.0,-23.835099999999954,13.75800000000001,-0.0005999999999999981,0.8207000000000004,-8.539999999999992,16522.0,0.0
30-12-2025,NIFTY,11:57,8.494599999999991,-1.1098000000000212,0.0004999999999999987,0.373899999999999,-5.319999999999965,-16464.666666666668,0.0,-29.529300000000035,14.558499999999995,-0.0001999999999999988,0.6898999999999988,-14.850000000000023,3221.333333333334,0.0
Total,NIFTY,11:57,16.393299999999996,8.483299999999957,0.003399999999999995,1.0354999999999994,-29.269999999999953,136879.33333333334,0.0,-66.08009999999999,40.08240000000001,-0.0016999999999999967,2.2097999999999995,-24.93000000000002,429122.3333333333,0.0
30-12-2025,BANKNIFTY,11:57,83.42340000000013,-10.878299999999967,0.0007000000000000001,1.0784000000000002,-4.789999999999907,-7036.0,0.0,-132.38760000000002,68.76729999999998,8.673617379884035e-19,1.6252000000000013,-26.180000000000064,17964.0,0.0
27-01-2026,BANKNIFTY,11:57,1849.2989,-204.92239999999998,0.004300000000000002,8.607899999999999,285.24,4710.857142857142,-10.0,1838.5194000000001,-219.46379999999996,0.0039000000000000007,-8.7622,284.37,4402.285714285715,-18.0
Total,BANKNIFTY,11:57,1932.7223000000001,-215.80069999999995,0.005000000000000002,9.6863,280.4500000000001,-2325.142857142858,-10.0,1706.1318,-150.6965,0.0039000000000000016,-7.136999999999999,258.18999999999994,22366.285714285714,-18.0
30-12-2025,FINNIFTY,11:57,334.09849999999994,-92.96620000000001,0.007600000000000001,5.114000000000001,191.87,51.0,-3.0,283.7487,-83.1687,0.0065,-4.647,158.69,-143.0,-8.0
27-01-2026,FINNIFTY,11:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7669,-6.3528,0.00030000000000000003,-0.2145,43.989999999999995,3.6923076923076925,3.0
Total,FINNIFTY,11:57,334.09849999999994,-92.96620000000001,0.007600000000000001,5.114000000000001,191.87,51.0,-3.0,324.5156,-89.5215,0.0068,-4.8615,202.68,-139.30769230769232,-5.0
30-12-2025,MIDCPNIFTY,11:57,107.4907,-42.94959999999999,0.0067000000000000046,3.651399999999999,178.25,-3268.0,-1.0,86.79559999999998,-23.498999999999995,0.007099999999999999,-0.9701000000000022,205.83999999999992,3238.0,0.0
27-01-2026,MIDCPNIFTY,11:57,210.16629999999998,-38.4096,0.0054,4.596,203.74,28.285714285714285,-28.0,238.18189999999998,-40.2325,0.0062,-4.8583,240.95999999999998,5.142857142857142,-41.0
Total,MIDCPNIFTY,11:57,317.657,-81.35919999999999,0.012100000000000005,8.247399999999999,381.99,-3239.714285714286,-29.0,324.97749999999996,-63.7315,0.0133,-5.828400000000002,446.7999999999999,3243.1428571428573,-41.0
16-12-2025,NIFTY,11:58,2.306999999999988,8.975899999999996,0.0019999999999999983,0.3409,-15.829999999999984,150761.0,0.0,-12.841099999999983,10.739700000000013,-0.0011000000000000003,0.8620999999999999,-0.4199999999999875,415859.0,0.0
23-12-2025,NIFTY,11:58,7.846100000000007,2.4979999999999762,0.0013999999999999985,0.4546999999999999,-12.210000000000008,2583.0,0.0,-26.586099999999988,14.3232,-0.0008000000000000004,0.9317000000000011,-7.650000000000006,16522.0,0.0
30-12-2025,NIFTY,11:58,11.852000000000032,-0.9375000000000142,0.0005999999999999998,0.49379999999999935,-7.529999999999973,-16462.666666666668,0.0,-32.82519999999994,14.963600000000014,-0.0005000000000000004,0.8612999999999991,-13.629999999999995,2258.333333333334,0.0
Total,NIFTY,11:58,22.005100000000027,10.536399999999958,0.003999999999999997,1.2893999999999992,-35.569999999999965,136881.33333333334,0.0,-72.25239999999991,40.02650000000003,-0.002400000000000001,2.6551,-21.69999999999999,434639.3333333333,0.0
